"1602","drugs to avoid hiv transmission to baby during pregnancy","mv824"
"1603","would buy vegetables from vendor with hiv","mv825"
"1604","na - last time tested for hiv","mv826"
"1605","months ago most recent hiv test","mv826a"
"1606","na - last hiv test: on your own, offered or required","mv827"
"1607","received result from last hiv test","mv828"
"1608","place where last hiv test was taken","mv829"
"1609","time since last sex with 2nd to most recent partner","mv832b"
"1610","time since last sex with 3rd to most recent partner","mv832c"
"1611","used condom every time had sex with most recent partner in last 12 months","mv833a"
"1612","used condom every time had sex with 2nd to most recent partner in last 12 months","mv833b"
"1613","used condom every time had sex with 3rd to most recent partner in last 12 months","mv833c"
"1614","age of most recent partner","mv834a"
"1615","age of 2nd to most recent partner","mv834b"
"1616","age of 3rd to most recent partner","mv834c"
"1617","na - alcohol consumption at last sex with most recent partner","mv835a"
"1618","na - alcohol consumption at last sex with 2nd to most recent partner","mv835b"
"1619","na - alcohol consumption at last sex with 3rd to most recent partner","mv835c"
"1620","total lifetime number of sex partners","mv836"
"1621","na - heard of drugs to help hiv infected people live longer","mv837"
"1622","na - knows someone denied health services for having, or suspected of having, hi","mv844"
"1623","na - knows someone denied social event for having, or suspected of having, hiv; ","mv845"
"1624","na - knows someone verbally abused for having, or suspected of having, hiv; in l","mv846"
"1625","na - people with hiv should be ashamed of themselves","mv847"
"1626","na - people with hiv should be blamed for bringing disease to community","mv848"
"1627","na - children 12-14 should be taught to wait for sex until marriage","mv849"
"1628","na - young men should wait for sex until marriage","mv851a"
"1629","na - most young men wait for sex until marriage","mv851b"
"1630","na - unmarried sexually active men should have only one partner","mv851c"
"1631","na - most unmarried sexually active men have only one partner","mv851d"
"1632","na - married men should only have sex with their wives","mv851e"
"1633","na - most married men only have sex with their wives","mv851f"
"1634","na - young women should wait for sex until marriage","mv851g"
"1635","na - most young women wait for sex until marriage","mv851h"
"1636","na - unmarried sexually active women should have only one partner","mv851i"
"1637","na - most unmarried sexually active women have only one partner","mv851j"
"1638","na - married women should only have sex with their husbands","mv851k"
"1639","na - most married women only have sex with their husbands","mv851l"
"1640","how long ago first had sex with most recent partner","mv852a"
"1641","how long ago first had sex with 2nd most recent partner","mv852b"
"1642","how long ago first had sex with 3rd most recent partner","mv852c"
"1643","times in last 12 months had sex with most recent partner","mv853a"
"1644","times in last 12 months had sex with 2nd most recent partner","mv853b"
"1645","times in last 12 months had sex with 3rd most recent partner","mv853c"
"1646","concurrent sexual partners","mv854a"
"1647","cumulative concurrent sexual partners","mv854b"
"1648","time interview started (hhmm - 24 hour clock)","v801"
"1649","time interview ended (hhmm - 24 hour clock)","v802"
"1650","length of interview in minutes","v803"
"1651","number of visits","v804"
"1652","interviewer identification","v805"
"1653","keyer identification","v806"
"1654","presence of children < 10 for 'wife beating justified' questions","v811"
"1655","presence of husband for 'wife beating justified' questions","v812"
"1656","presence of other males for 'wife beating justified' questions","v813"
"1657","presence of other females for 'wife beating justified' questions","v814"
"1658","presence of children < 10 during sexual activity section","v815a"
"1659","presence of male adults during sexual activity section","v815b"
"1660","presence of female adults during sexual activity section","v815c"
"1661","index to birth history","idxml_1"
"1662","index to birth history","idxml_2"
"1663","index to birth history","idxml_3"
"1664","index to birth history","idxml_4"
"1665","index to birth history","idxml_5"
"1666","index to birth history","idxml_6"
"1667","type of mosquito bed net(s) child slept under last night","ml0_1"
"1668","type of mosquito bed net(s) child slept under last night","ml0_2"
"1669","type of mosquito bed net(s) child slept under last night","ml0_3"
"1670","type of mosquito bed net(s) child slept under last night","ml0_4"
"1671","type of mosquito bed net(s) child slept under last night","ml0_5"
"1672","type of mosquito bed net(s) child slept under last night","ml0_6"
"1673","number of times took fansidar during pregnancy","ml1_1"
"1674","number of times took fansidar during pregnancy","ml1_2"
"1675","number of times took fansidar during pregnancy","ml1_3"
"1676","number of times took fansidar during pregnancy","ml1_4"
"1677","number of times took fansidar during pregnancy","ml1_5"
"1678","number of times took fansidar during pregnancy","ml1_6"
"1679","source of antimalarial during pregnancy","ml2_1"
"1680","source of antimalarial during pregnancy","ml2_2"
"1681","source of antimalarial during pregnancy","ml2_3"
"1682","source of antimalarial during pregnancy","ml2_4"
"1683","source of antimalarial during pregnancy","ml2_5"
"1684","source of antimalarial during pregnancy","ml2_6"
"1685","na - child has fever/cough now","ml11_1"
"1686","na - child has fever/cough now","ml11_2"
"1687","na - child has fever/cough now","ml11_3"
"1688","na - child has fever/cough now","ml11_4"
"1689","na - child has fever/cough now","ml11_5"
"1690","na - child has fever/cough now","ml11_6"
"1691","na - child has had convulsions in last 2 weeks","ml12_1"
"1692","na - child has had convulsions in last 2 weeks","ml12_2"
"1693","na - child has had convulsions in last 2 weeks","ml12_3"
"1694","na - child has had convulsions in last 2 weeks","ml12_4"
"1695","na - child has had convulsions in last 2 weeks","ml12_5"
"1696","na - child has had convulsions in last 2 weeks","ml12_6"
"1697","fansidar taken for fever/cough","ml13a_1"
"1698","fansidar taken for fever/cough","ml13a_2"
"1699","fansidar taken for fever/cough","ml13a_3"
"1700","fansidar taken for fever/cough","ml13a_4"
"1701","fansidar taken for fever/cough","ml13a_5"
"1702","fansidar taken for fever/cough","ml13a_6"
"1703","chloroquine taken for fever/cough","ml13b_1"
"1704","chloroquine taken for fever/cough","ml13b_2"
"1705","chloroquine taken for fever/cough","ml13b_3"
"1706","chloroquine taken for fever/cough","ml13b_4"
"1707","chloroquine taken for fever/cough","ml13b_5"
"1708","chloroquine taken for fever/cough","ml13b_6"
"1709","amodiaquine taken for fever/cough","ml13c_1"
"1710","amodiaquine taken for fever/cough","ml13c_2"
"1711","amodiaquine taken for fever/cough","ml13c_3"
"1712","amodiaquine taken for fever/cough","ml13c_4"
"1713","amodiaquine taken for fever/cough","ml13c_5"
"1714","amodiaquine taken for fever/cough","ml13c_6"
"1715","quinine taken for fever/cough","ml13d_1"
"1716","quinine taken for fever/cough","ml13d_2"
"1717","quinine taken for fever/cough","ml13d_3"
"1718","quinine taken for fever/cough","ml13d_4"
"1719","quinine taken for fever/cough","ml13d_5"
"1720","quinine taken for fever/cough","ml13d_6"
"1721","combination with artemisinin taken for fever/cough","ml13e_1"
"1722","combination with artemisinin taken for fever/cough","ml13e_2"
"1723","combination with artemisinin taken for fever/cough","ml13e_3"
"1724","combination with artemisinin taken for fever/cough","ml13e_4"
"1725","combination with artemisinin taken for fever/cough","ml13e_5"
"1726","combination with artemisinin taken for fever/cough","ml13e_6"
"1727","coartem taken for fever/cough","ml13f_1"
"1728","coartem taken for fever/cough","ml13f_2"
"1729","coartem taken for fever/cough","ml13f_3"
"1730","coartem taken for fever/cough","ml13f_4"
"1731","coartem taken for fever/cough","ml13f_5"
"1732","coartem taken for fever/cough","ml13f_6"
"1733","na - cs antimalarial taken for fever/cough","ml13g_1"
"1734","na - cs antimalarial taken for fever/cough","ml13g_2"
"1735","na - cs antimalarial taken for fever/cough","ml13g_3"
"1736","na - cs antimalarial taken for fever/cough","ml13g_4"
"1737","na - cs antimalarial taken for fever/cough","ml13g_5"
"1738","na - cs antimalarial taken for fever/cough","ml13g_6"
"1739","other antimalarial taken for fever/cough","ml13h_1"
"1740","other antimalarial taken for fever/cough","ml13h_2"
"1741","other antimalarial taken for fever/cough","ml13h_3"
"1742","other antimalarial taken for fever/cough","ml13h_4"
"1743","other antimalarial taken for fever/cough","ml13h_5"
"1744","other antimalarial taken for fever/cough","ml13h_6"
"1745","antibiotic pill/syrup taken for fever/cough","ml13i_1"
"1746","antibiotic pill/syrup taken for fever/cough","ml13i_2"
"1747","antibiotic pill/syrup taken for fever/cough","ml13i_3"
"1748","antibiotic pill/syrup taken for fever/cough","ml13i_4"
"1749","antibiotic pill/syrup taken for fever/cough","ml13i_5"
"1750","antibiotic pill/syrup taken for fever/cough","ml13i_6"
