Sex, NAME     ,    LABEL
women, m55m_4    , first 3 day/ given country specific    
women, m55m_5    , first 3 day/ given country specific    
women, m55m_6    , first 3 day/ given country specific    
women, m55n_1    , first 3 day/ given country specific    
women, m55n_2    , first 3 day/ given country specific    
women, m55n_3    , first 3 day/ given country specific    
women, m55n_4    , first 3 day/ given country specific    
women, m55n_5    , first 3 day/ given country specific    
women, m55n_6    , first 3 day/ given country specific    
women, m55x_1    , first 3 day/ given other   
women, m55x_2    , first 3 day/ given other   
women, m55x_3    , first 3 day/ given other   
women, m55x_4    , first 3 day/ given other   
women, m55x_5    , first 3 day/ given other   
women, m55x_6    , first 3 day/ given other   
women, m55z_1    , first 3 day/ given nothing 
women, m55z_2    , first 3 day/ given nothing 
women, m55z_3    , first 3 day/ given nothing 
women, m55z_4    , first 3 day/ given nothing 
women, m55z_5    , first 3 day/ given nothing 
women, m55z_6    , first 3 day/ given nothing 
women, m57a_1    , antenatal care: your home   
women, m57a_2    , antenatal care: your home   
women, m57a_3    , antenatal care: your home   
women, m57a_4    , antenatal care: your home   
women, m57a_5    , antenatal care: your home   
women, m57a_6    , antenatal care: your home   
women, m57b_1    , antenatal care: other home  
women, m57b_2    , antenatal care: other home  
women, m57b_3    , antenatal care: other home  
women, m57b_4    , antenatal care: other home  
women, m57b_5    , antenatal care: other home  
women, m57b_6    , antenatal care: other home  
women, m57c_1    , antenatal care: midwife/tba home    
women, m57c_2    , antenatal care: midwife/tba home    
women, m57c_3    , antenatal care: midwife/tba home    
women, m57c_4    , antenatal care: midwife/tba home    
women, m57c_5    , antenatal care: midwife/tba home    
women, m57c_6    , antenatal care: midwife/tba home    
women, m57d_1    , antenatal care: cs home 
women, m57d_2    , antenatal care: cs home 
women, m57d_3    , antenatal care: cs home 
women, m57d_4    , antenatal care: cs home 
women, m57d_5    , antenatal care: cs home 
women, m57d_6    , antenatal care: cs home 
women, m57e_1    , antenatal care: govt. hospital  
women, m57e_2    , antenatal care: govt. hospital  
women, m57e_3    , antenatal care: govt. hospital  
women, m57e_4    , antenatal care: govt. hospital  
women, m57e_5    , antenatal care: govt. hospital  
women, m57e_6    , antenatal care: govt. hospital  
women, m57f_1    , antenatal care: govt. health center 
women, m57f_2    , antenatal care: govt. health center 
women, m57f_3    , antenatal care: govt. health center 
women, m57f_4    , antenatal care: govt. health center 
women, m57f_5    , antenatal care: govt. health center 
women, m57f_6    , antenatal care: govt. health center 
women, m57g_1    , antenatal care: govt. health post   
women, m57g_2    , antenatal care: govt. health post   
women, m57g_3    , antenatal care: govt. health post   
women, m57g_4    , antenatal care: govt. health post   
women, m57g_5    , antenatal care: govt. health post   
women, m57g_6    , antenatal care: govt. health post   
women, m57h_1    , antenatal care: provinvial hospital 
women, m57h_2    , antenatal care: provinvial hospital 
women, m57h_3    , antenatal care: provinvial hospital 
women, m57h_4    , antenatal care: provinvial hospital 
women, m57h_5    , antenatal care: provinvial hospital 
women, m57h_6    , antenatal care: provinvial hospital 
women, m57i_1    , antenatal care: cs public   
women, m57i_2    , antenatal care: cs public   
women, m57i_3    , antenatal care: cs public   
women, m57i_4    , antenatal care: cs public   
women, m57i_5    , antenatal care: cs public   
women, m57i_6    , antenatal care: cs public   
women, m57j_1    , antenatal care: cs public   
women, m57j_2    , antenatal care: cs public   
women, m57j_3    , antenatal care: cs public   
women, m57j_4    , antenatal care: cs public   
women, m57j_5    , antenatal care: cs public   
women, m57j_6    , antenatal care: cs public   
women, m57k_1    , antenatal care: cs public   
women, m57k_2    , antenatal care: cs public   
women, m57k_3    , antenatal care: cs public   
women, m57k_4    , antenatal care: cs public   
women, m57k_5    , antenatal care: cs public   
women, m57k_6    , antenatal care: cs public   
women, m57l_1    , antenatal care: other public    
women, m57l_2    , antenatal care: other public    
women, m57l_3    , antenatal care: other public    
women, m57l_4    , antenatal care: other public    
women, m57l_5    , antenatal care: other public    
women, m57l_6    , antenatal care: other public    
women, m57m_1    , antenatal care: pvt. hospital/clinic    
women, m57m_2    , antenatal care: pvt. hospital/clinic    
women, m57m_3    , antenatal care: pvt. hospital/clinic    
women, m57m_4    , antenatal care: pvt. hospital/clinic    
women, m57m_5    , antenatal care: pvt. hospital/clinic    
women, m57m_6    , antenatal care: pvt. hospital/clinic    
women, m57n_1    , antenatal care: pvt. mobile clinic  
women, m57n_2    , antenatal care: pvt. mobile clinic  
women, m57n_3    , antenatal care: pvt. mobile clinic  
women, m57n_4    , antenatal care: pvt. mobile clinic  
women, m57n_5    , antenatal care: pvt. mobile clinic  
women, m57n_6    , antenatal care: pvt. mobile clinic  
women, m57o_1    , antenatal care: private clinic (cs) 
women, m57o_2    , antenatal care: private clinic (cs) 
women, m57o_3    , antenatal care: private clinic (cs) 
women, m57o_4    , antenatal care: private clinic (cs) 
women, m57o_5    , antenatal care: private clinic (cs) 
women, m57o_6    , antenatal care: private clinic (cs) 
women, m57p_1    , antenatal care: cs pvt. 
women, m57p_2    , antenatal care: cs pvt. 
women, m57p_3    , antenatal care: cs pvt. 
women, m57p_4    , antenatal care: cs pvt. 
women, m57p_5    , antenatal care: cs pvt. 
women, m57p_6    , antenatal care: cs pvt. 
women, m57q_1    , antenatal care: cs pvt. 
women, m57q_2    , antenatal care: cs pvt. 
women, m57q_3    , antenatal care: cs pvt. 
women, m57q_4    , antenatal care: cs pvt. 
women, m57q_5    , antenatal care: cs pvt. 
women, m57q_6    , antenatal care: cs pvt. 
women, m57r_1    , antenatal care: other private   
women, m57r_2    , antenatal care: other private   
women, m57r_3    , antenatal care: other private   
women, m57r_4    , antenatal care: other private   
women, m57r_5    , antenatal care: other private   
women, m57r_6    , antenatal care: other private   
women, m57s_1    , antenatal care: cs other    
women, m57s_2    , antenatal care: cs other    
women, m57s_3    , antenatal care: cs other    
women, m57s_4    , antenatal care: cs other    
women, m57s_5    , antenatal care: cs other    
women, m57s_6    , antenatal care: cs other    
women, m57t_1    , antenatal care: cs other    
women, m57t_2    , antenatal care: cs other    
women, m57t_3    , antenatal care: cs other    
women, m57t_4    , antenatal care: cs other    
women, m57t_5    , antenatal care: cs other    
women, m57t_6    , antenatal care: cs other    
women, m57u_1    , antenatal care: cs other    
women, m57u_2    , antenatal care: cs other    
women, m57u_3    , antenatal care: cs other    
women, m57u_4    , antenatal care: cs other    
women, m57u_5    , antenatal care: cs other    
women, m57u_6    , antenatal care: cs other    
women, m57v_1    , antenatal care: cs other    
women, m57v_2    , antenatal care: cs other    
women, m57v_3    , antenatal care: cs other    
women, m57v_4    , antenatal care: cs other    
women, m57v_5    , antenatal care: cs other    
women, m57v_6    , antenatal care: cs other    
women, m57x_1    , antenatal care: other   
women, m57x_2    , antenatal care: other   
women, m57x_3    , antenatal care: other   
women, m57x_4    , antenatal care: other   
women, m57x_5    , antenatal care: other   
women, m57x_6    , antenatal care: other   
women, m60_1     , drugs for intestinal parasites  
women, m60_2     , drugs for intestinal parasites  
women, m60_3     , drugs for intestinal parasites  
women, m60_4     , drugs for intestinal parasites  
women, m60_5     , drugs for intestinal parasites  
women, m60_6     , drugs for intestinal parasites  
women, m61_1     , time spent at place of delivery 
women, m61_2     , time spent at place of delivery 
women, m61_3     , time spent at place of delivery 
women, m61_4     , time spent at place of delivery 
women, m61_5     , time spent at place of delivery 
women, m61_6     , time spent at place of delivery 
women, m62_1     , anyone checked respondent health before discharge   
women, m62_2     , anyone checked respondent health before discharge   
women, m62_3     , anyone checked respondent health before discharge   
women, m62_4     , anyone checked respondent health before discharge   
women, m62_5     , anyone checked respondent health before discharge   
women, m62_6     , anyone checked respondent health before discharge   
women, m63_1     , how long before discharging resondent health check took plac    
women, m63_2     , how long before discharging resondent health check took plac    
women, m63_3     , how long before discharging resondent health check took plac    
women, m63_4     , how long before discharging resondent health check took plac    
women, m63_5     , how long before discharging resondent health check took plac    
women, m63_6     , how long before discharging resondent health check took plac    
women, m64_1     , who checked respondent health before discharge  
women, m64_2     , who checked respondent health before discharge  
women, m64_3     , who checked respondent health before discharge  
women, m64_4     , who checked respondent health before discharge  
women, m64_5     , who checked respondent health before discharge  
